dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling,origin
vt_h2_c3,64,answer_only,FT_K3,density,0.2,1.0,67,26,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,raw,0.1,0.8571428571428571,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,raw,0.1,0.8214285714285714,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,65,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,raw,0.05,0.5483870967741935,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,raw,0.1,0.8387096774193549,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,raw,0.2,0.967741935483871,67,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,density,0.05,0.5483870967741935,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,density,0.1,1.0,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,DT_target,density,0.2,1.0,67,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,raw,0.05,0.5161290322580645,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,raw,0.1,0.8387096774193549,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,raw,0.2,0.9032258064516129,67,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,density,0.05,0.5483870967741935,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,density,0.1,1.0,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K1,density,0.2,1.0,67,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,raw,0.05,0.5161290322580645,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,raw,0.1,0.8064516129032258,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,raw,0.2,0.9032258064516129,67,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,density,0.05,0.5483870967741935,17,31,0.5483870967741935,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,density,0.1,1.0,34,31,1.0,vt_h2_c3_03
vt_h2_c3,66,answer_only,FT_K3,density,0.2,1.0,67,31,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,raw,0.05,0.5333333333333333,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,raw,0.1,0.9,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,raw,0.2,1.0,66,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,density,0.1,1.0,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,DT_target,density,0.2,1.0,66,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,raw,0.1,0.6666666666666666,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,raw,0.2,0.8666666666666667,66,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,density,0.1,1.0,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K1,density,0.2,1.0,66,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,raw,0.1,0.6666666666666666,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,raw,0.2,0.8666666666666667,66,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,density,0.1,1.0,33,30,1.0,vt_h2_c3_03
vt_h2_c3,67,answer_only,FT_K3,density,0.2,1.0,66,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,raw,0.1,0.7333333333333333,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,raw,0.2,0.8,67,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,DT_target,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,raw,0.1,0.7333333333333333,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,raw,0.2,0.8333333333333334,67,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K1,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,raw,0.1,0.7,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,raw,0.2,0.8333333333333334,67,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,68,answer_only,FT_K3,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,raw,0.1,0.7142857142857143,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,raw,0.1,0.75,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,raw,0.2,0.8928571428571429,67,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,raw,0.1,0.75,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,raw,0.2,0.8928571428571429,67,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,71,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,raw,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,raw,0.1,0.8275862068965517,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,raw,0.2,0.9655172413793104,68,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,density,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,density,0.1,1.0,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,DT_target,density,0.2,1.0,68,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,raw,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,raw,0.1,0.7586206896551724,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,raw,0.2,0.9655172413793104,68,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,density,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,density,0.1,1.0,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K1,density,0.2,1.0,68,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,raw,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,raw,0.1,0.7586206896551724,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,raw,0.2,0.9310344827586207,68,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,density,0.05,0.5862068965517241,17,29,0.5862068965517241,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,density,0.1,1.0,34,29,1.0,vt_h2_c3_03
vt_h2_c3,72,answer_only,FT_K3,density,0.2,1.0,68,29,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,raw,0.1,0.8666666666666667,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,raw,0.2,0.9666666666666667,67,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,DT_target,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,raw,0.05,0.5333333333333333,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,raw,0.1,0.7333333333333333,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,raw,0.2,0.9333333333333333,67,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K1,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,raw,0.05,0.5333333333333333,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,raw,0.1,0.7333333333333333,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,raw,0.2,0.9,67,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,density,0.1,1.0,34,30,1.0,vt_h2_c3_03
vt_h2_c3,73,answer_only,FT_K3,density,0.2,1.0,67,30,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,raw,0.1,0.8214285714285714,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,raw,0.1,0.75,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,raw,0.1,0.6785714285714286,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_03
vt_h2_c3,75,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_03
vt_h2_c3,76,answer_only,DT_target,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,DT_target,raw,0.1,0.8214285714285714,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,DT_target,raw,0.2,0.8928571428571429,67,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,raw,0.1,0.7142857142857143,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,raw,0.2,0.8928571428571429,67,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,raw,0.1,0.7142857142857143,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,raw,0.2,0.8571428571428571,67,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,76,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,raw,0.1,0.8666666666666667,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,raw,0.2,0.9333333333333333,68,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,density,0.1,1.0,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,DT_target,density,0.2,1.0,68,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,raw,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,raw,0.1,0.6666666666666666,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,raw,0.2,0.9333333333333333,68,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,density,0.1,1.0,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K1,density,0.2,1.0,68,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,raw,0.05,0.5333333333333333,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,raw,0.1,0.6666666666666666,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,raw,0.2,0.9333333333333333,68,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,density,0.05,0.5666666666666667,17,30,0.5666666666666667,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,density,0.1,1.0,34,30,1.0,vt_h2_c3_04
vt_h2_c3,77,answer_only,FT_K3,density,0.2,1.0,68,30,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,raw,0.1,0.8571428571428571,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,raw,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,78,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,raw,0.1,0.9285714285714286,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,raw,0.2,0.9642857142857143,68,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,DT_target,density,0.2,1.0,68,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,raw,0.05,0.5357142857142857,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,raw,0.1,0.75,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,raw,0.2,1.0,68,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K1,density,0.2,1.0,68,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,raw,0.05,0.5357142857142857,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,raw,0.1,0.7142857142857143,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,raw,0.2,1.0,68,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,79,answer_only,FT_K3,density,0.2,1.0,68,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,raw,0.05,0.5357142857142857,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,raw,0.2,0.8928571428571429,67,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,raw,0.1,0.6428571428571429,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,raw,0.05,0.5357142857142857,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,raw,0.1,0.6071428571428571,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,raw,0.2,0.8571428571428571,67,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,80,answer_only,FT_K3,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,raw,0.1,0.9285714285714286,34,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,raw,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,DT_target,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,raw,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,raw,0.2,0.9285714285714286,67,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,density,0.05,0.6071428571428571,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,density,0.1,1.0,34,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K1,density,0.2,1.0,67,28,1.0,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K3,raw,0.05,0.5714285714285714,17,28,0.6071428571428571,vt_h2_c3_04
vt_h2_c3,81,answer_only,FT_K3,raw,0.1,0.7857142857142857,34,28,1.0,vt_h2_c3_04
