dataset,index,method,recall,recall_metric,recall_fraction,recall_budget_unit,recall_target_mode,recall_input_sha256,recovery_attribution_seconds
vt_h4_c1,27,DT,0.673469387755102,token_recall,0.1,eligible_body_tokens,answer_only,2461a5ba795f5ad51cf82a7ebf2ef748fe9832e8c05b172745ef6591c9ceae1b,1.2437194660305977
vt_h4_c1,27,FT_K1,0.673469387755102,token_recall,0.1,eligible_body_tokens,answer_only,2461a5ba795f5ad51cf82a7ebf2ef748fe9832e8c05b172745ef6591c9ceae1b,0.6470665484666824
vt_h4_c1,27,ifr-tokenwise,0.6938775510204082,token_recall,0.1,eligible_body_tokens,answer_only,2461a5ba795f5ad51cf82a7ebf2ef748fe9832e8c05b172745ef6591c9ceae1b,5.138191152364016
vt_h4_c1,27,FT_K3,0.673469387755102,token_recall,0.1,eligible_body_tokens,answer_only,2461a5ba795f5ad51cf82a7ebf2ef748fe9832e8c05b172745ef6591c9ceae1b,0.9967914707958698
vt_h4_c1,28,DT,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da0afecdcc9ce4bae3e40e43273d9113cea4f7a6015581fb67661f423feba4a1,1.2422689571976662
vt_h4_c1,28,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da0afecdcc9ce4bae3e40e43273d9113cea4f7a6015581fb67661f423feba4a1,0.752238791435957
vt_h4_c1,28,ifr-tokenwise,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da0afecdcc9ce4bae3e40e43273d9113cea4f7a6015581fb67661f423feba4a1,5.1504037491977215
vt_h4_c1,28,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da0afecdcc9ce4bae3e40e43273d9113cea4f7a6015581fb67661f423feba4a1,1.1041071116924286
vt_h4_c1,29,DT,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,c05f235eeaed50bb4cc36ec79122247b3063d720bafd46167a0b4b7b839ce805,1.2362903393805027
vt_h4_c1,29,FT_K1,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,c05f235eeaed50bb4cc36ec79122247b3063d720bafd46167a0b4b7b839ce805,0.8570694401860237
vt_h4_c1,29,ifr-tokenwise,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,c05f235eeaed50bb4cc36ec79122247b3063d720bafd46167a0b4b7b839ce805,5.129371989518404
vt_h4_c1,29,FT_K3,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,c05f235eeaed50bb4cc36ec79122247b3063d720bafd46167a0b4b7b839ce805,1.1984590627253056
vt_h4_c1,30,DT,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,9fc21d9b73f87be220510cc607597c8c7f4d7e4e03e8f420cb0175add675a6ee,1.2045327611267567
vt_h4_c1,30,FT_K1,0.6521739130434783,token_recall,0.1,eligible_body_tokens,answer_only,9fc21d9b73f87be220510cc607597c8c7f4d7e4e03e8f420cb0175add675a6ee,0.7689013071358204
vt_h4_c1,30,ifr-tokenwise,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,9fc21d9b73f87be220510cc607597c8c7f4d7e4e03e8f420cb0175add675a6ee,4.997118003666401
vt_h4_c1,30,FT_K3,0.6521739130434783,token_recall,0.1,eligible_body_tokens,answer_only,9fc21d9b73f87be220510cc607597c8c7f4d7e4e03e8f420cb0175add675a6ee,1.0767962224781513
vt_h4_c1,31,DT,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,b2ed018ac55cc96ca5dc09058d367af4adffb5bfad17de7ab9ed81572a1ed696,1.2315261587500572
vt_h4_c1,31,FT_K1,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,b2ed018ac55cc96ca5dc09058d367af4adffb5bfad17de7ab9ed81572a1ed696,0.8456226997077465
vt_h4_c1,31,ifr-tokenwise,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,b2ed018ac55cc96ca5dc09058d367af4adffb5bfad17de7ab9ed81572a1ed696,5.143487341701984
vt_h4_c1,31,FT_K3,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,b2ed018ac55cc96ca5dc09058d367af4adffb5bfad17de7ab9ed81572a1ed696,1.194180279970169
vt_h4_c1,32,DT,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,cd2e56867627e2ac94b9626c8585d700cee3d5064f8b88b3d441b6f96be35d38,1.2347437776625156
vt_h4_c1,32,FT_K1,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,cd2e56867627e2ac94b9626c8585d700cee3d5064f8b88b3d441b6f96be35d38,0.7570460513234138
vt_h4_c1,32,ifr-tokenwise,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,cd2e56867627e2ac94b9626c8585d700cee3d5064f8b88b3d441b6f96be35d38,5.0394678339362144
vt_h4_c1,32,FT_K3,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,cd2e56867627e2ac94b9626c8585d700cee3d5064f8b88b3d441b6f96be35d38,1.105715785175562
vt_h4_c1,33,DT,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,739fe24de9e31ec71ac8a3ece0293fc9b43380777a60306897916f3c2fa8057a,1.2615705206990242
vt_h4_c1,33,FT_K1,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,739fe24de9e31ec71ac8a3ece0293fc9b43380777a60306897916f3c2fa8057a,0.6789832599461079
vt_h4_c1,33,ifr-tokenwise,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,739fe24de9e31ec71ac8a3ece0293fc9b43380777a60306897916f3c2fa8057a,5.277034290134907
vt_h4_c1,33,FT_K3,0.6538461538461539,token_recall,0.1,eligible_body_tokens,answer_only,739fe24de9e31ec71ac8a3ece0293fc9b43380777a60306897916f3c2fa8057a,1.0356185510754585
vt_h4_c1,34,DT,0.68,token_recall,0.1,eligible_body_tokens,answer_only,2a020aa04d59eb092d9f758fe7ea58d2585ac5c0ac84dbdbbfab17ad5cd9b8ff,1.2549810148775578
vt_h4_c1,34,FT_K1,0.66,token_recall,0.1,eligible_body_tokens,answer_only,2a020aa04d59eb092d9f758fe7ea58d2585ac5c0ac84dbdbbfab17ad5cd9b8ff,0.8520275168120861
vt_h4_c1,34,ifr-tokenwise,0.66,token_recall,0.1,eligible_body_tokens,answer_only,2a020aa04d59eb092d9f758fe7ea58d2585ac5c0ac84dbdbbfab17ad5cd9b8ff,5.35933331027627
vt_h4_c1,34,FT_K3,0.64,token_recall,0.1,eligible_body_tokens,answer_only,2a020aa04d59eb092d9f758fe7ea58d2585ac5c0ac84dbdbbfab17ad5cd9b8ff,1.1993974633514881
vt_h4_c1,35,DT,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,da9035820b8df06fa4df5df25d17c7aeafd346eeaa004659576cc7427807a7e7,1.2189048267900944
vt_h4_c1,35,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da9035820b8df06fa4df5df25d17c7aeafd346eeaa004659576cc7427807a7e7,0.8574216291308403
vt_h4_c1,35,ifr-tokenwise,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da9035820b8df06fa4df5df25d17c7aeafd346eeaa004659576cc7427807a7e7,5.2289632968604565
vt_h4_c1,35,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,da9035820b8df06fa4df5df25d17c7aeafd346eeaa004659576cc7427807a7e7,1.1970838196575642
vt_h4_c1,36,DT,0.68,token_recall,0.1,eligible_body_tokens,answer_only,4c180d3b470374cf16189146d9b92e8da80c0f23e89a3b4e588c8d4af5f3482c,1.2319413758814335
vt_h4_c1,36,FT_K1,0.68,token_recall,0.1,eligible_body_tokens,answer_only,4c180d3b470374cf16189146d9b92e8da80c0f23e89a3b4e588c8d4af5f3482c,0.847068976610899
vt_h4_c1,36,ifr-tokenwise,0.68,token_recall,0.1,eligible_body_tokens,answer_only,4c180d3b470374cf16189146d9b92e8da80c0f23e89a3b4e588c8d4af5f3482c,5.331539172679186
vt_h4_c1,36,FT_K3,0.68,token_recall,0.1,eligible_body_tokens,answer_only,4c180d3b470374cf16189146d9b92e8da80c0f23e89a3b4e588c8d4af5f3482c,1.1969022899866104
vt_h4_c1,37,DT,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,40e4eee76fd8c83dc0d8e09d3151c4fd885a2564d76a2d268690f7bc60454a41,1.2202347926795483
vt_h4_c1,37,FT_K1,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,40e4eee76fd8c83dc0d8e09d3151c4fd885a2564d76a2d268690f7bc60454a41,0.6435251422226429
vt_h4_c1,37,ifr-tokenwise,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,40e4eee76fd8c83dc0d8e09d3151c4fd885a2564d76a2d268690f7bc60454a41,4.907049059867859
vt_h4_c1,37,FT_K3,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,40e4eee76fd8c83dc0d8e09d3151c4fd885a2564d76a2d268690f7bc60454a41,0.9751478210091591
vt_h4_c1,38,DT,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,9e2e9daef3bd06e12881501a8d0269242ed489d272c37e2004cbc38d86c03a34,1.2540080584585667
vt_h4_c1,38,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,9e2e9daef3bd06e12881501a8d0269242ed489d272c37e2004cbc38d86c03a34,0.686185784637928
vt_h4_c1,38,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,9e2e9daef3bd06e12881501a8d0269242ed489d272c37e2004cbc38d86c03a34,5.063099563121796
vt_h4_c1,38,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,9e2e9daef3bd06e12881501a8d0269242ed489d272c37e2004cbc38d86c03a34,1.0885329358279705
vt_h4_c1,39,DT,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,9dfa3188a4ed7fd222dd2b384ccd433df749ad640c628f52b1226bf7b95ce12d,1.2285361401736736
vt_h4_c1,39,FT_K1,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,9dfa3188a4ed7fd222dd2b384ccd433df749ad640c628f52b1226bf7b95ce12d,0.6601126715540886
vt_h4_c1,39,ifr-tokenwise,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,9dfa3188a4ed7fd222dd2b384ccd433df749ad640c628f52b1226bf7b95ce12d,4.920134495943785
vt_h4_c1,39,FT_K3,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,9dfa3188a4ed7fd222dd2b384ccd433df749ad640c628f52b1226bf7b95ce12d,1.0286069549620152
vt_h4_c1,40,DT,0.723404255319149,token_recall,0.1,eligible_body_tokens,answer_only,74f144349f7f9147a51bffe438720a012d0b60363c6d35cf1d154173d02c7b86,1.2286637127399445
vt_h4_c1,40,FT_K1,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,74f144349f7f9147a51bffe438720a012d0b60363c6d35cf1d154173d02c7b86,0.7386373579502106
vt_h4_c1,40,ifr-tokenwise,0.723404255319149,token_recall,0.1,eligible_body_tokens,answer_only,74f144349f7f9147a51bffe438720a012d0b60363c6d35cf1d154173d02c7b86,4.987638730555773
vt_h4_c1,40,FT_K3,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,74f144349f7f9147a51bffe438720a012d0b60363c6d35cf1d154173d02c7b86,1.0747211873531342
vt_h4_c1,41,DT,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,8aad125692febb910cf1fc483fb47bd9c330fab528920ce8cba0f2ded00b3069,1.2654626742005348
vt_h4_c1,41,FT_K1,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,8aad125692febb910cf1fc483fb47bd9c330fab528920ce8cba0f2ded00b3069,0.7627385891973972
vt_h4_c1,41,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,8aad125692febb910cf1fc483fb47bd9c330fab528920ce8cba0f2ded00b3069,5.160003740340471
vt_h4_c1,41,FT_K3,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,8aad125692febb910cf1fc483fb47bd9c330fab528920ce8cba0f2ded00b3069,1.134974304586649
vt_h4_c1,42,DT,0.7380952380952381,token_recall,0.1,eligible_body_tokens,answer_only,fff79d8750dac799c20dd626859ce2cff0f90eaafb23657bf8ae5125ae25fab3,1.219649776816368
vt_h4_c1,42,FT_K1,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,fff79d8750dac799c20dd626859ce2cff0f90eaafb23657bf8ae5125ae25fab3,0.673786636441946
vt_h4_c1,42,ifr-tokenwise,0.7380952380952381,token_recall,0.1,eligible_body_tokens,answer_only,fff79d8750dac799c20dd626859ce2cff0f90eaafb23657bf8ae5125ae25fab3,4.749636840075254
vt_h4_c1,42,FT_K3,0.7142857142857143,token_recall,0.1,eligible_body_tokens,answer_only,fff79d8750dac799c20dd626859ce2cff0f90eaafb23657bf8ae5125ae25fab3,1.0271701700985432
vt_h4_c1,43,DT,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,9f3cafae3d22b4b4f34c2f2138ab53caabcc57be8b7a0073d2c838bbf3c5b9e3,1.2406634651124477
vt_h4_c1,43,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,9f3cafae3d22b4b4f34c2f2138ab53caabcc57be8b7a0073d2c838bbf3c5b9e3,0.8838132470846176
vt_h4_c1,43,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,9f3cafae3d22b4b4f34c2f2138ab53caabcc57be8b7a0073d2c838bbf3c5b9e3,5.24803401902318
vt_h4_c1,43,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,9f3cafae3d22b4b4f34c2f2138ab53caabcc57be8b7a0073d2c838bbf3c5b9e3,1.2462425902485847
vt_h4_c1,44,DT,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,cbcb4d763cf7b2c0ca58b07640e03d68fd1c7b805f086e60b5a708a146e4ab96,1.264304492622614
vt_h4_c1,44,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,cbcb4d763cf7b2c0ca58b07640e03d68fd1c7b805f086e60b5a708a146e4ab96,0.8800927996635437
vt_h4_c1,44,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,cbcb4d763cf7b2c0ca58b07640e03d68fd1c7b805f086e60b5a708a146e4ab96,5.272300582379103
vt_h4_c1,44,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,cbcb4d763cf7b2c0ca58b07640e03d68fd1c7b805f086e60b5a708a146e4ab96,1.2461083307862282
vt_h4_c1,45,DT,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,777f7ba41b7e222cdc197511a4ad20b2ac093221a73e9796ff818fe9d934b791,1.2237507216632366
vt_h4_c1,45,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,777f7ba41b7e222cdc197511a4ad20b2ac093221a73e9796ff818fe9d934b791,0.8609809875488281
vt_h4_c1,45,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,777f7ba41b7e222cdc197511a4ad20b2ac093221a73e9796ff818fe9d934b791,5.214980166405439
vt_h4_c1,45,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,777f7ba41b7e222cdc197511a4ad20b2ac093221a73e9796ff818fe9d934b791,1.1988172568380833
vt_h4_c1,46,DT,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,45cd90e091d52956d1af5cc2c7f4b1e0aa7d01b703977430bfd1d833fc5822f0,1.2258802726864815
vt_h4_c1,46,FT_K1,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,45cd90e091d52956d1af5cc2c7f4b1e0aa7d01b703977430bfd1d833fc5822f0,0.6925611756742001
vt_h4_c1,46,ifr-tokenwise,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,45cd90e091d52956d1af5cc2c7f4b1e0aa7d01b703977430bfd1d833fc5822f0,4.9818252846598625
vt_h4_c1,46,FT_K3,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,45cd90e091d52956d1af5cc2c7f4b1e0aa7d01b703977430bfd1d833fc5822f0,1.0140203535556793
vt_h4_c1,47,DT,0.75,token_recall,0.1,eligible_body_tokens,answer_only,ccf0969b1e12cc249c45ef79ef5f4c43c991641c7e2512c6771c57f80f268704,1.2271124720573425
vt_h4_c1,47,FT_K1,0.7045454545454546,token_recall,0.1,eligible_body_tokens,answer_only,ccf0969b1e12cc249c45ef79ef5f4c43c991641c7e2512c6771c57f80f268704,0.6505115255713463
vt_h4_c1,47,ifr-tokenwise,0.7272727272727273,token_recall,0.1,eligible_body_tokens,answer_only,ccf0969b1e12cc249c45ef79ef5f4c43c991641c7e2512c6771c57f80f268704,4.833854973316193
vt_h4_c1,47,FT_K3,0.7045454545454546,token_recall,0.1,eligible_body_tokens,answer_only,ccf0969b1e12cc249c45ef79ef5f4c43c991641c7e2512c6771c57f80f268704,1.0047903917729855
vt_h4_c1,48,DT,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,a882fd2bddf17105811e864b9fc88f45a7141771340c70f99198f12cfdc81f00,1.3196262270212173
vt_h4_c1,48,FT_K1,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,a882fd2bddf17105811e864b9fc88f45a7141771340c70f99198f12cfdc81f00,0.8611241169273853
vt_h4_c1,48,ifr-tokenwise,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,a882fd2bddf17105811e864b9fc88f45a7141771340c70f99198f12cfdc81f00,5.152196921408176
vt_h4_c1,48,FT_K3,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,a882fd2bddf17105811e864b9fc88f45a7141771340c70f99198f12cfdc81f00,1.2209296748042107
vt_h4_c1,49,DT,0.723404255319149,token_recall,0.1,eligible_body_tokens,answer_only,de6251928fff00ca4e73a8e96a6ab935d807daf6a14daa6ba69ed4a22cc66734,1.245462168008089
vt_h4_c1,49,FT_K1,0.6808510638297872,token_recall,0.1,eligible_body_tokens,answer_only,de6251928fff00ca4e73a8e96a6ab935d807daf6a14daa6ba69ed4a22cc66734,0.8670243136584759
vt_h4_c1,49,ifr-tokenwise,0.7021276595744681,token_recall,0.1,eligible_body_tokens,answer_only,de6251928fff00ca4e73a8e96a6ab935d807daf6a14daa6ba69ed4a22cc66734,5.26439131051302
vt_h4_c1,49,FT_K3,0.6808510638297872,token_recall,0.1,eligible_body_tokens,answer_only,de6251928fff00ca4e73a8e96a6ab935d807daf6a14daa6ba69ed4a22cc66734,1.2478396631777287
vt_h4_c1,50,DT,0.68,token_recall,0.1,eligible_body_tokens,answer_only,e0a5d87e0057124c030b374304b3000443e8f0017beec794effea7ed91fb25d4,1.2621146515011787
vt_h4_c1,50,FT_K1,0.66,token_recall,0.1,eligible_body_tokens,answer_only,e0a5d87e0057124c030b374304b3000443e8f0017beec794effea7ed91fb25d4,0.7856452241539955
vt_h4_c1,50,ifr-tokenwise,0.66,token_recall,0.1,eligible_body_tokens,answer_only,e0a5d87e0057124c030b374304b3000443e8f0017beec794effea7ed91fb25d4,5.268218394368887
vt_h4_c1,50,FT_K3,0.66,token_recall,0.1,eligible_body_tokens,answer_only,e0a5d87e0057124c030b374304b3000443e8f0017beec794effea7ed91fb25d4,1.1176187545061111
vt_h4_c1,51,DT,0.7045454545454546,token_recall,0.1,eligible_body_tokens,answer_only,016d6805ff237d1922f167c434962ef099ba40147a43bcabff77246c88e6e29f,1.2491208985447884
vt_h4_c1,51,FT_K1,0.75,token_recall,0.1,eligible_body_tokens,answer_only,016d6805ff237d1922f167c434962ef099ba40147a43bcabff77246c88e6e29f,0.8147384040057659
vt_h4_c1,51,ifr-tokenwise,0.7272727272727273,token_recall,0.1,eligible_body_tokens,answer_only,016d6805ff237d1922f167c434962ef099ba40147a43bcabff77246c88e6e29f,4.971170928329229
vt_h4_c1,51,FT_K3,0.75,token_recall,0.1,eligible_body_tokens,answer_only,016d6805ff237d1922f167c434962ef099ba40147a43bcabff77246c88e6e29f,1.1643088050186634
vt_h4_c1,52,DT,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,e5ccdaf1573c2e0689b4aa7b77a02bf771eb61567179423f7ef79d87bc83d4b9,1.224244650453329
vt_h4_c1,52,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,e5ccdaf1573c2e0689b4aa7b77a02bf771eb61567179423f7ef79d87bc83d4b9,0.6676395609974861
vt_h4_c1,52,ifr-tokenwise,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,e5ccdaf1573c2e0689b4aa7b77a02bf771eb61567179423f7ef79d87bc83d4b9,5.046411365270615
vt_h4_c1,52,FT_K3,0.6666666666666666,token_recall,0.1,eligible_body_tokens,answer_only,e5ccdaf1573c2e0689b4aa7b77a02bf771eb61567179423f7ef79d87bc83d4b9,1.009319219738245
vt_h4_c1,53,DT,0.7083333333333334,token_recall,0.1,eligible_body_tokens,answer_only,63d4d3f167a4c270fd399b40622d680861e067e54f903c306440ba09de213505,1.2227338328957558
vt_h4_c1,53,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,63d4d3f167a4c270fd399b40622d680861e067e54f903c306440ba09de213505,0.8490710780024529
vt_h4_c1,53,ifr-tokenwise,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,63d4d3f167a4c270fd399b40622d680861e067e54f903c306440ba09de213505,5.223967552185059
vt_h4_c1,53,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,63d4d3f167a4c270fd399b40622d680861e067e54f903c306440ba09de213505,1.1879632584750652
vt_h4_c1,54,DT,0.7209302325581395,token_recall,0.1,eligible_body_tokens,answer_only,3195c7ccfe85c35541e31d89d5d8f992385fdf2e9769a5c7793cfb49e544881b,1.20420453697443
vt_h4_c1,54,FT_K1,0.6511627906976745,token_recall,0.1,eligible_body_tokens,answer_only,3195c7ccfe85c35541e31d89d5d8f992385fdf2e9769a5c7793cfb49e544881b,0.7273027412593365
vt_h4_c1,54,ifr-tokenwise,0.7209302325581395,token_recall,0.1,eligible_body_tokens,answer_only,3195c7ccfe85c35541e31d89d5d8f992385fdf2e9769a5c7793cfb49e544881b,4.80091667920351
vt_h4_c1,54,FT_K3,0.6511627906976745,token_recall,0.1,eligible_body_tokens,answer_only,3195c7ccfe85c35541e31d89d5d8f992385fdf2e9769a5c7793cfb49e544881b,1.0629279017448425
vt_h4_c1,55,DT,0.6938775510204082,token_recall,0.1,eligible_body_tokens,answer_only,f0d8ba26461ee33d887e446a5a090db892b9872002f537e466cc99a60f809a64,1.2324504479765892
vt_h4_c1,55,FT_K1,0.6530612244897959,token_recall,0.1,eligible_body_tokens,answer_only,f0d8ba26461ee33d887e446a5a090db892b9872002f537e466cc99a60f809a64,0.6482176594436169
vt_h4_c1,55,ifr-tokenwise,0.673469387755102,token_recall,0.1,eligible_body_tokens,answer_only,f0d8ba26461ee33d887e446a5a090db892b9872002f537e466cc99a60f809a64,5.12124315649271
vt_h4_c1,55,FT_K3,0.6530612244897959,token_recall,0.1,eligible_body_tokens,answer_only,f0d8ba26461ee33d887e446a5a090db892b9872002f537e466cc99a60f809a64,1.005702007561922
vt_h4_c1,56,DT,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,753391fe2bbf30b86b887f65c9fe9c4e0e835a7161009594dd19bd062f0b6618,1.2358702383935452
vt_h4_c1,56,FT_K1,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,753391fe2bbf30b86b887f65c9fe9c4e0e835a7161009594dd19bd062f0b6618,0.8438522964715958
vt_h4_c1,56,ifr-tokenwise,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,753391fe2bbf30b86b887f65c9fe9c4e0e835a7161009594dd19bd062f0b6618,5.113143257796764
vt_h4_c1,56,FT_K3,0.6956521739130435,token_recall,0.1,eligible_body_tokens,answer_only,753391fe2bbf30b86b887f65c9fe9c4e0e835a7161009594dd19bd062f0b6618,1.191641729325056
vt_h4_c1,57,DT,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,629566c14ea5a408af885148cc4ccad4654d22b2553955c7e06f5eb9eb9dbe30,1.2238738760352135
vt_h4_c1,57,FT_K1,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,629566c14ea5a408af885148cc4ccad4654d22b2553955c7e06f5eb9eb9dbe30,0.6529190689325333
vt_h4_c1,57,ifr-tokenwise,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,629566c14ea5a408af885148cc4ccad4654d22b2553955c7e06f5eb9eb9dbe30,5.026237960904837
vt_h4_c1,57,FT_K3,0.6875,token_recall,0.1,eligible_body_tokens,answer_only,629566c14ea5a408af885148cc4ccad4654d22b2553955c7e06f5eb9eb9dbe30,0.9868878088891506
vt_h4_c1,58,DT,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,0c990669650b4e05c1d68248d2cdee4a94cc087ddc393d594db60aa680fa69b9,1.251576915383339
vt_h4_c1,58,FT_K1,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,0c990669650b4e05c1d68248d2cdee4a94cc087ddc393d594db60aa680fa69b9,0.7383234724402428
vt_h4_c1,58,ifr-tokenwise,0.7391304347826086,token_recall,0.1,eligible_body_tokens,answer_only,0c990669650b4e05c1d68248d2cdee4a94cc087ddc393d594db60aa680fa69b9,5.023724500089884
vt_h4_c1,58,FT_K3,0.717391304347826,token_recall,0.1,eligible_body_tokens,answer_only,0c990669650b4e05c1d68248d2cdee4a94cc087ddc393d594db60aa680fa69b9,1.0961881317198277
vt_h4_c1,59,DT,0.7045454545454546,token_recall,0.1,eligible_body_tokens,answer_only,a64d373f91f12d5061b3fad39f7aaf58d2beea1f250a86dd4bc33dac215a08b5,1.2255833968520164
